 ,Area,Mean,Min,Max,XM,YM,Perim.,BX,BY,Width,Height
7839,0.004,255,255,255,4.168,41.127,0.186,4.136,41.094,0.066,0.066
7840,0.625,255,255,255,68.069,42.261,7.428,67.615,41.094,0.853,2.429
7841,0.685,255,255,255,17.687,42.121,3.054,17.199,41.619,0.985,0.985
7842,0.013,255,255,255,1.477,42.243,0.448,1.444,42.144,0.066,0.197
7843,0.414,255,255,255,8.498,42.570,2.273,8.140,42.210,0.722,0.722
7844,0.004,255,255,255,1.608,42.637,0.186,1.575,42.604,0.066,0.066
7845,0.009,255,255,255,1.608,42.801,0.317,1.575,42.735,0.066,0.131
7846,0.547,255,255,255,55.456,43.283,2.683,55.011,42.866,0.853,0.853
7847,0.465,255,255,255,9.309,43.314,2.459,8.928,42.932,0.788,0.788
7848,0.030,255,255,255,67.019,43.181,0.634,66.958,43.063,0.131,0.263
7849,0.017,255,255,255,67.959,43.375,0.503,67.877,43.260,0.131,0.197
7850,0.440,255,255,255,19.426,43.749,2.459,19.037,43.392,0.788,0.722
7851,0.526,255,255,255,33.792,43.921,2.574,33.413,43.523,0.788,0.788
7852,0.099,255,255,255,67.665,43.741,1.678,67.418,43.523,0.525,0.460
7853,0.147,255,255,255,28.737,44.015,1.322,28.556,43.785,0.394,0.460
7854,0.004,255,255,255,2.527,43.884,0.186,2.495,43.851,0.066,0.066
7855,0.224,255,255,255,67.549,44.400,3.262,67.221,43.851,0.656,0.985
7856,0.340,255,255,255,25.630,44.368,2.142,25.273,44.048,0.722,0.656
7857,0.004,255,255,255,67.451,44.081,0.186,67.418,44.048,0.066,0.066
7858,0.004,255,255,255,67.057,44.147,0.186,67.024,44.114,0.066,0.066
7859,1.513,255,255,255,29.827,45.109,5.776,29.081,44.245,1.313,1.838
7860,0.302,255,255,255,28.321,44.683,1.956,28.031,44.376,0.591,0.656
7861,0.004,255,255,255,66.925,44.540,0.186,66.893,44.508,0.066,0.066
7862,0.465,255,255,255,49.491,45.067,2.443,49.103,44.704,0.788,0.722
7863,0.013,255,255,255,66.860,44.803,0.448,66.827,44.704,0.066,0.197
7864,0.707,255,255,255,24.077,45.497,3.077,23.567,45.033,0.985,0.919
7865,0.004,255,255,255,66.729,45.197,0.186,66.696,45.164,0.066,0.066
7866,0.707,255,255,255,37.243,45.731,3.077,36.761,45.230,0.919,0.985
7867,0.009,255,255,255,66.663,45.427,0.317,66.630,45.361,0.066,0.131
7868,0.013,255,255,255,67.297,45.569,0.371,67.221,45.492,0.131,0.131
7869,0.004,255,255,255,64.168,45.591,0.186,64.136,45.558,0.066,0.066
7870,0.004,255,255,255,66.597,45.591,0.186,66.564,45.558,0.066,0.066
7871,0.608,255,255,255,49.070,46.047,2.798,48.643,45.624,0.853,0.853
7872,0.004,255,255,255,67.254,45.722,0.186,67.221,45.689,0.066,0.066
7873,0.017,255,255,255,66.466,45.952,0.688,66.367,45.820,0.197,0.263
7874,0.004,255,255,255,63.971,46.116,0.186,63.939,46.083,0.066,0.066
7875,0.017,255,255,255,6.532,46.346,0.580,6.499,46.214,0.066,0.263
7876,0.004,255,255,255,63.906,46.313,0.186,63.873,46.280,0.066,0.066
7877,0.009,255,255,255,67.024,46.313,0.279,66.958,46.280,0.131,0.066
7878,0.009,255,255,255,63.840,46.477,0.317,63.807,46.411,0.066,0.131
7879,0.470,255,255,255,48.458,46.895,2.459,48.052,46.477,0.788,0.788
7880,0.009,255,255,255,53.731,46.543,0.317,53.698,46.477,0.066,0.131
7881,0.004,255,255,255,6.597,46.575,0.186,6.565,46.543,0.066,0.066
7882,0.491,255,255,255,52.345,47.181,2.574,51.925,46.805,0.788,0.788
7883,0.047,255,255,255,63.345,46.987,0.928,63.216,46.805,0.263,0.328
7884,0.435,255,255,255,20.052,47.284,2.366,19.694,46.871,0.722,0.788
7885,0.009,255,255,255,53.731,46.936,0.317,53.698,46.871,0.066,0.131
7886,0.345,255,255,255,9.226,47.241,2.142,8.862,46.936,0.722,0.656
7887,0.612,255,255,255,12.792,47.508,2.869,12.341,47.068,0.919,0.919
7888,0.026,255,255,255,26.050,47.297,0.650,25.930,47.199,0.263,0.197
7889,0.457,255,255,255,45.632,47.698,2.459,45.230,47.330,0.788,0.788
7890,0.633,255,255,255,58.580,47.910,2.930,58.162,47.462,0.853,0.919
7891,0.491,255,255,255,49.038,47.983,2.536,48.643,47.593,0.788,0.788
7892,0.840,255,255,255,34.993,48.250,3.448,34.529,47.659,0.919,1.247
7893,0.009,255,255,255,66.466,47.855,0.317,66.433,47.790,0.066,0.131
7894,0.336,255,255,255,10.371,48.263,2.087,10.044,47.921,0.656,0.656
7895,0.552,255,255,255,19.595,48.315,2.667,19.168,47.921,0.853,0.788
7896,1.107,255,255,255,57.212,48.787,4.197,56.783,48.052,0.853,1.575
7897,0.319,255,255,255,31.024,48.424,2.103,30.656,48.118,0.722,0.656
7898,0.004,255,255,255,64.693,48.151,0.186,64.661,48.118,0.066,0.066
7899,0.590,255,255,255,17.509,48.687,2.760,17.068,48.249,0.853,0.853
7900,0.017,255,255,255,64.628,48.315,0.464,64.529,48.249,0.197,0.131
7901,0.621,255,255,255,52.228,48.738,2.853,51.794,48.315,0.919,0.853
7902,0.616,255,255,255,16.450,48.807,2.798,16.017,48.381,0.853,0.853
7903,0.030,255,255,255,64.459,48.639,1.060,64.332,48.446,0.263,0.394
7904,0.470,255,255,255,62.101,48.895,2.497,61.707,48.512,0.788,0.788
7905,0.009,255,255,255,2.265,48.775,0.317,2.232,48.709,0.066,0.131
7906,0.323,255,255,255,8.191,50.386,4.066,7.812,49.562,0.788,1.707
7907,0.547,255,255,255,51.037,50.076,2.683,50.613,49.628,0.853,0.853
7908,0.034,255,255,255,61.871,49.890,0.688,61.772,49.759,0.197,0.263
7909,0.595,255,255,255,12.134,50.301,2.830,11.685,49.825,0.919,0.919
7910,0.422,255,255,255,15.999,50.314,2.350,15.624,49.956,0.722,0.722
7911,0.009,255,255,255,63.709,50.087,0.317,63.676,50.022,0.066,0.131
7912,0.004,255,255,255,7.779,50.120,0.186,7.746,50.087,0.066,0.066
7913,0.569,255,255,255,20.689,50.510,2.721,20.284,50.087,0.853,0.853
7914,0.444,255,255,255,49.939,50.501,2.459,49.562,50.087,0.788,0.788
7915,0.116,255,255,255,63.378,50.740,2.699,63.020,50.284,0.656,1.050
7916,0.004,255,255,255,45.656,50.448,0.186,45.624,50.416,0.066,0.066
7917,0.315,255,255,255,48.047,50.768,2.049,47.724,50.416,0.656,0.656
7918,0.590,255,255,255,59.174,50.954,2.776,58.753,50.481,0.853,0.919
7919,0.004,255,255,255,64.431,50.580,0.186,64.398,50.547,0.066,0.066
7920,0.431,255,255,255,32.846,50.980,2.404,32.494,50.613,0.722,0.788
7921,0.487,255,255,255,17.378,51.091,2.536,17.002,50.678,0.788,0.788
7922,0.582,255,255,255,25.973,51.203,2.776,25.536,50.744,0.853,0.919
7923,0.211,255,255,255,63.777,51.727,4.415,63.282,50.744,1.050,1.772
7924,0.560,255,255,255,39.550,51.739,2.683,39.125,51.335,0.853,0.853
7925,0.508,255,255,255,24.407,51.887,2.590,24.026,51.466,0.788,0.853
7926,0.004,255,255,255,62.921,51.499,0.186,62.888,51.466,0.066,0.066
7927,0.646,255,255,255,36.851,52.184,2.853,36.433,51.729,0.853,0.919
7928,1.043,255,255,255,34.164,52.413,3.951,33.545,51.794,1.247,1.247
7929,0.470,255,255,255,26.575,52.296,2.497,26.192,51.925,0.788,0.788
7930,0.603,255,255,255,45.244,52.365,2.853,44.770,51.925,0.919,0.853
7931,0.009,255,255,255,5.449,52.188,0.371,5.383,52.122,0.131,0.131
7932,0.004,255,255,255,5.547,52.352,0.186,5.514,52.319,0.066,0.066
7933,0.030,255,255,255,5.725,52.662,1.005,5.580,52.451,0.263,0.394
7934,0.009,255,255,255,8.173,52.779,0.317,8.140,52.713,0.066,0.131
7935,0.302,255,255,255,54.201,53.000,1.940,53.895,52.713,0.591,0.591
7936,0.590,255,255,255,30.986,53.232,2.760,30.591,52.779,0.788,0.919
7937,0.017,255,255,255,62.101,53.304,0.634,62.035,53.173,0.131,0.263
7938,0.030,255,255,255,24.847,53.440,0.836,24.748,53.304,0.197,0.263
7939,0.009,255,255,255,62.691,53.501,0.371,62.626,53.435,0.131,0.131
7940,0.612,255,255,255,24.308,53.948,2.853,23.895,53.501,0.853,0.919
7941,0.004,255,255,255,6.400,53.665,0.186,6.368,53.632,0.066,0.066
7942,0.009,255,255,255,62.494,53.764,0.371,62.429,53.698,0.131,0.131
7943,0.526,255,255,255,47.083,54.189,2.644,46.674,53.764,0.853,0.853
7944,0.513,255,255,255,57.518,54.222,2.536,57.111,53.829,0.788,0.788
7945,0.616,255,255,255,29.897,54.328,2.853,29.475,53.895,0.853,0.919
7946,0.013,255,255,255,24.869,54.037,0.371,24.814,53.960,0.131,0.131
7947,0.013,255,255,255,6.707,54.125,0.503,6.630,54.026,0.131,0.197
7948,0.009,255,255,255,25.142,54.059,0.279,25.077,54.026,0.131,0.066
7949,0.004,255,255,255,25.372,54.059,0.186,25.339,54.026,0.066,0.066
7950,0.939,255,255,255,41.998,54.625,3.765,41.422,54.026,1.182,1.182
7951,0.733,255,255,255,16.003,54.715,3.077,15.558,54.223,0.919,0.985
7952,0.405,255,255,255,34.578,54.729,2.273,34.201,54.354,0.722,0.722
7953,0.004,255,255,255,61.805,54.847,0.186,61.772,54.814,0.066,0.066
7954,0.677,255,255,255,23.246,55.394,3.038,22.779,54.880,0.919,0.985
7955,0.009,255,255,255,60.919,54.945,0.371,60.853,54.880,0.131,0.131
7956,0.004,255,255,255,61.674,54.912,0.186,61.641,54.880,0.066,0.066
7957,0.004,255,255,255,58.063,54.978,0.186,58.030,54.945,0.066,0.066
7958,0.328,255,255,255,57.427,55.475,2.606,57.046,55.076,0.853,0.788
7959,0.009,255,255,255,61.575,55.109,0.279,61.510,55.076,0.131,0.066
7960,0.004,255,255,255,60.755,55.175,0.186,60.722,55.142,0.066,0.066
7961,0.319,255,255,255,20.153,55.569,2.033,19.825,55.273,0.656,0.591
7962,0.073,255,255,255,60.264,55.789,2.305,59.934,55.339,0.722,0.853
7963,0.319,255,255,255,27.544,55.878,1.956,27.243,55.536,0.591,0.656
7964,0.013,255,255,255,10.273,55.766,0.410,10.175,55.733,0.197,0.066
7965,0.668,255,255,255,45.733,56.241,2.961,45.295,55.733,0.919,0.985
7966,0.728,255,255,255,53.269,56.359,3.208,52.845,55.799,0.853,1.116
7967,0.043,255,255,255,9.656,55.963,0.781,9.519,55.864,0.263,0.197
7968,0.517,255,255,255,55.934,56.434,2.590,55.536,55.995,0.788,0.853
7969,0.552,255,255,255,48.075,56.635,2.683,47.659,56.192,0.853,0.853
7970,0.009,255,255,255,59.869,56.291,0.279,59.803,56.258,0.131,0.066
7971,0.009,255,255,255,59.737,56.455,0.371,59.672,56.389,0.131,0.131
7972,0.004,255,255,255,59.573,56.619,0.186,59.540,56.586,0.066,0.066
7973,0.004,255,255,255,60.427,56.619,0.186,60.394,56.586,0.066,0.066
7974,0.009,255,255,255,60.262,56.718,0.371,60.197,56.652,0.131,0.131
7975,0.004,255,255,255,60.098,56.750,0.186,60.066,56.718,0.066,0.066
7976,0.004,255,255,255,59.442,56.816,0.186,59.409,56.783,0.066,0.066
7977,0.039,255,255,255,59.150,57.115,1.207,58.950,56.915,0.460,0.394
7978,0.004,255,255,255,55.766,57.144,0.186,55.733,57.111,0.066,0.066
7979,0.642,255,255,255,35.812,57.632,2.891,35.383,57.177,0.853,0.919
7980,0.142,255,255,255,55.459,57.528,1.972,55.142,57.243,0.656,0.591
7981,0.009,255,255,255,59.343,57.440,0.371,59.278,57.374,0.131,0.131
7982,0.030,255,255,255,58.617,57.698,1.114,58.424,57.505,0.394,0.394
7983,0.017,255,255,255,59.179,57.587,0.464,59.081,57.505,0.197,0.131
7984,0.629,255,255,255,30.563,58.019,2.853,30.131,57.571,0.853,0.919
7985,0.022,255,255,255,59.009,57.814,0.688,58.884,57.702,0.197,0.197
7986,0.004,255,255,255,59.179,57.735,0.186,59.146,57.702,0.066,0.066
7987,0.004,255,255,255,59.376,57.801,0.186,59.343,57.768,0.066,0.066
7988,0.004,255,255,255,55.044,57.866,0.186,55.011,57.834,0.066,0.066
7989,0.655,255,255,255,27.396,58.374,2.946,26.915,57.899,0.919,0.919
7990,0.013,255,255,255,36.444,58.041,0.371,36.368,57.965,0.131,0.131
7991,0.073,255,255,255,57.920,58.384,2.321,57.505,57.965,0.853,0.788
7992,0.560,255,255,255,20.476,58.765,2.705,20.087,58.359,0.788,0.853
7993,0.987,255,255,255,52.202,60.980,16.401,48.906,58.687,6.433,4.267
7994,0.668,255,255,255,35.245,59.316,3.000,34.792,58.818,0.919,0.985
7995,0.004,255,255,255,57.473,58.851,0.186,57.440,58.818,0.066,0.066
7996,0.004,255,255,255,58.063,58.917,0.186,58.030,58.884,0.066,0.066
7997,0.694,255,255,255,24.173,59.600,3.038,23.698,59.081,0.919,0.985
7998,0.896,255,255,255,40.048,60.107,3.858,39.322,59.606,1.313,0.985
7999,0.009,255,255,255,51.729,60.361,0.279,51.663,60.328,0.131,0.066
8000,0.832,255,255,255,50.416,60.904,3.928,49.890,60.394,1.247,1.050
8001,0.004,255,255,255,51.367,60.492,0.186,51.335,60.459,0.066,0.066
8002,0.004,255,255,255,51.236,60.623,0.186,51.203,60.591,0.066,0.066
8003,0.004,255,255,255,51.433,60.623,0.186,51.400,60.591,0.066,0.066
8004,0.004,255,255,255,55.700,60.820,0.186,55.667,60.788,0.066,0.066
8005,0.608,255,255,255,27.400,61.651,2.776,26.980,61.181,0.853,0.919
8006,0.629,255,255,255,37.572,61.642,2.853,37.155,61.181,0.853,0.919
8007,0.026,255,255,255,16.729,61.422,0.688,16.608,61.313,0.263,0.197
8008,0.974,255,255,255,45.815,62.098,3.672,45.230,61.510,1.182,1.116
8009,0.009,255,255,255,54.617,61.674,0.279,54.551,61.641,0.131,0.066
8010,0.004,255,255,255,54.847,61.674,0.186,54.814,61.641,0.066,0.066
8011,0.099,255,255,255,54.356,61.979,2.142,53.960,61.772,0.788,0.394
8012,0.491,255,255,255,30.043,62.238,2.536,29.672,61.838,0.788,0.788
8013,0.034,255,255,255,17.806,62.256,0.688,17.659,62.166,0.263,0.197
8014,0.478,255,255,255,31.929,62.552,2.443,31.575,62.166,0.722,0.788
8015,0.013,255,255,255,28.829,62.352,0.371,28.753,62.297,0.131,0.131
8016,0.448,255,255,255,41.120,62.722,2.459,40.766,62.297,0.722,0.853
8017,0.478,255,255,255,36.115,62.839,2.459,35.711,62.429,0.788,0.788
8018,0.039,255,255,255,48.341,62.644,0.781,48.184,62.494,0.263,0.263
