 ,Area,Mean,Min,Max,XM,YM,Perim.,BX,BY,Width,Height
7063,0.020,255,255,255,70.862,94.499,0.420,70.763,94.449,0.198,0.099
7064,0.010,255,255,255,41.675,94.598,0.280,41.625,94.548,0.099,0.099
7065,0.020,255,255,255,70.267,94.647,0.561,70.168,94.548,0.198,0.198
7066,0.010,255,255,255,70.515,94.598,0.280,70.465,94.548,0.099,0.099
7067,0.825,255,255,255,68.496,95.066,7.294,66.996,94.647,3.072,0.892
7068,0.108,255,255,255,53.054,95.084,1.237,52.824,94.846,0.396,0.396
7069,0.010,255,255,255,80.029,94.895,0.280,79.979,94.846,0.099,0.099
7070,0.010,255,255,255,41.377,94.994,0.280,41.328,94.945,0.099,0.099
7071,0.010,255,255,255,41.972,95.093,0.280,41.922,95.044,0.099,0.099
7072,0.010,255,255,255,42.368,95.093,0.280,42.319,95.044,0.099,0.099
7073,0.020,255,255,255,61.645,95.143,0.561,61.546,95.044,0.198,0.198
7074,0.069,255,255,255,79.633,95.178,1.319,79.385,95.044,0.496,0.297
7075,0.010,255,255,255,80.425,95.093,0.280,80.376,95.044,0.099,0.099
7076,0.010,255,255,255,66.550,95.192,0.280,66.501,95.143,0.099,0.099
7077,0.010,255,255,255,42.567,95.292,0.280,42.517,95.242,0.099,0.099
7078,0.020,255,255,255,42.814,95.341,0.561,42.715,95.242,0.198,0.198
7079,0.088,255,255,255,66.705,95.424,1.378,66.402,95.242,0.496,0.297
7080,0.088,255,255,255,65.824,95.479,1.460,65.510,95.341,0.595,0.297
7081,0.010,255,255,255,74.182,95.490,0.280,74.132,95.440,0.099,0.099
7082,0.010,255,255,255,43.855,95.589,0.280,43.805,95.539,0.099,0.099
7083,0.010,255,255,255,64.965,95.589,0.280,64.915,95.539,0.099,0.099
7084,0.010,255,255,255,63.875,95.688,0.280,63.825,95.638,0.099,0.099
7085,0.059,255,255,255,64.172,95.738,0.759,64.023,95.638,0.297,0.198
7086,0.010,255,255,255,64.667,95.688,0.280,64.618,95.638,0.099,0.099
7087,0.010,255,255,255,75.371,95.688,0.280,75.321,95.638,0.099,0.099
7088,0.010,255,255,255,44.549,95.787,0.280,44.499,95.738,0.099,0.099
7089,0.049,255,255,255,63.161,95.886,1.039,62.933,95.738,0.396,0.297
7090,0.039,255,255,255,63.652,95.861,0.759,63.528,95.738,0.297,0.198
7091,0.010,255,255,255,75.569,95.787,0.280,75.520,95.738,0.099,0.099
7092,0.354,255,255,255,61.546,96.175,5.858,60.356,95.837,2.478,0.595
7093,0.020,255,255,255,44.995,95.985,0.420,44.896,95.936,0.198,0.099
7094,0.010,255,255,255,60.406,96.084,0.280,60.356,96.035,0.099,0.099
7095,0.010,255,255,255,54.658,96.184,0.280,54.608,96.134,0.099,0.099
7096,0.010,255,255,255,51.585,96.283,0.280,51.536,96.233,0.099,0.099
7097,0.010,255,255,255,53.567,96.283,0.280,53.518,96.233,0.099,0.099
7098,0.010,255,255,255,54.261,96.283,0.280,54.212,96.233,0.099,0.099
7099,0.177,255,255,255,59.101,96.442,2.301,58.572,96.233,0.892,0.396
7100,0.079,255,255,255,60.009,96.406,1.261,59.762,96.233,0.496,0.297
7101,0.236,255,255,255,38.602,96.584,3.093,37.958,96.332,1.288,0.496
7102,0.010,255,255,255,50.297,96.382,0.280,50.247,96.332,0.099,0.099
7103,0.010,255,255,255,50.594,96.382,0.280,50.545,96.332,0.099,0.099
7104,0.010,255,255,255,52.874,96.382,0.280,52.824,96.332,0.099,0.099
7105,0.010,255,255,255,50.991,96.481,0.280,50.941,96.431,0.099,0.099
7106,0.010,255,255,255,54.955,96.481,0.280,54.905,96.431,0.099,0.099
7107,0.039,255,255,255,58.399,96.605,0.759,58.275,96.431,0.198,0.297
7108,0.010,255,255,255,59.613,96.481,0.280,59.563,96.431,0.099,0.099
7109,0.010,255,255,255,70.416,96.481,0.280,70.366,96.431,0.099,0.099
7110,0.010,255,255,255,52.775,96.580,0.280,52.725,96.530,0.099,0.099
7111,0.020,255,255,255,55.500,96.580,0.420,55.401,96.530,0.198,0.099
7112,0.039,255,255,255,57.606,96.654,0.759,57.482,96.530,0.198,0.297
7113,0.029,255,255,255,57.234,96.745,0.841,57.086,96.629,0.297,0.198
7114,0.010,255,255,255,58.126,96.679,0.280,58.077,96.629,0.099,0.099
7115,0.010,255,255,255,53.468,96.778,0.280,53.419,96.729,0.099,0.099
7116,0.020,255,255,255,39.395,96.927,0.479,39.346,96.828,0.099,0.198
7117,0.059,255,255,255,69.375,97.109,0.899,69.177,97.026,0.396,0.198
7118,0.010,255,255,255,69.028,97.175,0.280,68.979,97.125,0.099,0.099
7119,0.020,255,255,255,68.433,97.323,0.479,68.384,97.224,0.099,0.198
7120,0.010,255,255,255,68.830,97.472,0.280,68.780,97.422,0.099,0.099
7121,0.010,255,255,255,69.623,97.571,0.280,69.573,97.521,0.099,0.099
7122,0.049,255,255,255,67.997,97.809,1.039,67.888,97.621,0.198,0.396
7123,0.029,255,255,255,68.929,97.769,0.677,68.879,97.621,0.099,0.297
7124,0.029,255,255,255,68.433,97.868,0.677,68.384,97.720,0.099,0.297
7125,0.010,255,255,255,42.765,97.868,0.280,42.715,97.819,0.099,0.099
7126,0.020,255,255,255,68.731,97.918,0.479,68.681,97.819,0.099,0.198
7127,0.059,255,255,255,67.674,98.100,0.899,67.492,97.918,0.297,0.297
7128,0.020,255,255,255,69.524,98.017,0.479,69.474,97.918,0.099,0.198
7129,0.020,255,255,255,42.814,98.067,0.420,42.715,98.017,0.198,0.099
7130,0.010,255,255,255,43.161,98.067,0.280,43.112,98.017,0.099,0.099
7131,0.010,255,255,255,43.458,98.067,0.280,43.409,98.017,0.099,0.099
7132,0.059,255,255,255,68.054,98.182,0.981,67.888,98.017,0.396,0.297
7133,0.020,255,255,255,68.929,98.116,0.479,68.879,98.017,0.099,0.198
7134,0.010,255,255,255,69.127,98.265,0.280,69.078,98.215,0.099,0.099
7135,0.010,255,255,255,73.488,98.265,0.280,73.438,98.215,0.099,0.099
7136,0.010,255,255,255,68.334,98.364,0.280,68.285,98.314,0.099,0.099
7137,0.010,255,255,255,41.575,101.337,0.280,41.526,101.288,0.099,0.099
7138,0.049,255,255,255,41.932,101.496,0.981,41.724,101.387,0.396,0.198
7139,0.020,255,255,255,48.166,1.239,0.420,48.067,1.189,0.198,0.099
7140,0.177,255,255,255,50.644,1.239,3.592,49.752,1.189,1.784,0.099
7141,0.010,255,255,255,51.684,1.239,0.280,51.635,1.189,0.099,0.099
7142,1.287,255,255,255,57.201,1.500,20.106,51.932,1.189,9.713,0.892
7143,0.039,255,255,255,48.563,1.338,0.817,48.364,1.288,0.396,0.099
7144,0.029,255,255,255,47.918,1.437,0.619,47.770,1.388,0.297,0.099
7145,0.069,255,255,255,46.418,1.564,1.097,46.184,1.487,0.496,0.198
7146,0.108,255,255,255,50.198,1.536,2.204,49.653,1.487,1.090,0.099
7147,0.049,255,255,255,51.189,1.536,1.015,50.941,1.487,0.496,0.099
7148,0.029,255,255,255,54.360,1.536,0.619,54.212,1.487,0.297,0.099
7149,0.020,255,255,255,54.707,1.536,0.420,54.608,1.487,0.198,0.099
7150,0.059,255,255,255,45.688,1.635,1.213,45.391,1.586,0.595,0.099
7151,0.118,255,255,255,48.860,1.635,2.403,48.265,1.586,1.189,0.099
7152,0.020,255,255,255,56.194,1.635,0.420,56.095,1.586,0.198,0.099
7153,0.010,255,255,255,56.442,1.635,0.280,56.392,1.586,0.099,0.099
7154,0.029,255,255,255,45.044,1.734,0.619,44.896,1.685,0.297,0.099
7155,6.925,255,255,255,27.550,9.402,87.986,12.488,1.685,34.886,19.227
7156,0.039,255,255,255,47.671,1.734,0.817,47.472,1.685,0.396,0.099
7157,0.020,255,255,255,48.067,1.734,0.420,47.968,1.685,0.198,0.099
7158,0.020,255,255,255,44.400,1.833,0.420,44.301,1.784,0.198,0.099
7159,0.010,255,255,255,43.161,2.032,0.280,43.112,1.982,0.099,0.099
7160,0.010,255,255,255,60.208,2.032,0.280,60.158,1.982,0.099,0.099
7161,0.020,255,255,255,61.843,2.032,0.420,61.744,1.982,0.198,0.099
7162,0.138,255,255,255,62.735,2.187,3.045,62.041,1.982,1.388,0.396
7163,0.010,255,255,255,42.765,2.131,0.280,42.715,2.081,0.099,0.099
7164,0.029,255,255,255,41.377,2.395,0.701,41.229,2.279,0.297,0.198
7165,0.010,255,255,255,41.774,2.329,0.280,41.724,2.279,0.099,0.099
7166,0.020,255,255,255,64.221,2.527,0.420,64.122,2.478,0.198,0.099
7167,0.010,255,255,255,39.692,2.825,0.280,39.643,2.775,0.099,0.099
7168,0.010,255,255,255,39.296,2.924,0.280,39.246,2.874,0.099,0.099
7169,19.291,255,255,255,24.534,15.067,142.236,4.757,2.874,50.644,35.282
7170,0.010,255,255,255,38.503,3.122,0.280,38.454,3.072,0.099,0.099
7171,0.010,255,255,255,55.550,3.320,0.280,55.500,3.271,0.099,0.099
7172,0.324,255,255,255,56.997,3.536,5.786,55.698,3.271,2.676,0.496
7173,0.059,255,255,255,58.870,3.849,1.295,58.572,3.766,0.595,0.198
7174,0.010,255,255,255,59.811,3.915,0.280,59.762,3.865,0.099,0.099
7175,0.010,255,255,255,35.728,4.014,0.280,35.679,3.964,0.099,0.099
7176,0.010,255,255,255,60.505,4.212,0.280,60.455,4.163,0.099,0.099
7177,0.020,255,255,255,61.050,4.311,0.420,60.951,4.262,0.198,0.099
7178,0.373,255,255,255,77.416,7.574,4.109,76.709,6.938,1.090,1.189
7179,0.010,255,255,255,76.659,7.483,0.280,76.610,7.433,0.099,0.099
7180,0.010,255,255,255,77.948,7.582,0.280,77.898,7.532,0.099,0.099
7181,0.295,255,255,255,78.417,8.034,3.456,77.898,7.730,1.288,0.694
7182,0.020,255,255,255,78.295,8.375,0.420,78.196,8.325,0.198,0.099
7183,0.029,255,255,255,78.906,8.705,0.561,78.790,8.622,0.198,0.198
7184,0.010,255,255,255,68.037,8.771,0.280,67.988,8.721,0.099,0.099
7185,0.010,255,255,255,68.632,9.068,0.280,68.582,9.019,0.099,0.099
7186,0.020,255,255,255,69.177,9.366,0.420,69.078,9.316,0.198,0.099
7187,0.020,255,255,255,69.672,9.564,0.420,69.573,9.514,0.198,0.099
7188,0.727,255,255,255,82.217,10.432,6.375,81.070,9.514,2.180,1.685
7189,0.010,255,255,255,69.920,9.663,0.280,69.871,9.613,0.099,0.099
7190,0.049,255,255,255,80.703,9.822,1.121,80.475,9.613,0.396,0.396
7191,0.029,255,255,255,70.151,9.828,0.561,70.069,9.713,0.198,0.198
7192,0.029,255,255,255,70.812,10.158,0.677,70.763,10.010,0.099,0.297
7193,0.020,255,255,255,81.169,10.208,0.561,81.070,10.109,0.198,0.198
7194,0.020,255,255,255,71.109,10.406,0.479,71.060,10.307,0.099,0.198
7195,0.010,255,255,255,71.308,10.357,0.280,71.258,10.307,0.099,0.099
7196,0.010,255,255,255,71.704,10.753,0.280,71.654,10.704,0.099,0.099
7197,0.108,255,255,255,82.390,11.005,1.740,82.061,10.803,0.694,0.496
7198,0.010,255,255,255,71.902,10.951,0.280,71.853,10.902,0.099,0.099
7199,0.049,255,255,255,83.617,11.407,0.759,83.448,11.298,0.297,0.198
7200,0.010,255,255,255,83.002,11.447,0.280,82.953,11.397,0.099,0.099
7201,0.020,255,255,255,73.092,11.695,0.479,73.042,11.596,0.099,0.198
7202,0.039,255,255,255,83.547,11.794,0.561,83.448,11.695,0.198,0.198
7203,0.010,255,255,255,21.060,12.042,0.280,21.011,11.992,0.099,0.099
7204,0.029,255,255,255,73.587,12.108,0.701,73.438,11.992,0.297,0.198
7205,0.020,255,255,255,83.845,12.042,0.420,83.746,11.992,0.198,0.099
7206,0.010,255,255,255,84.687,12.141,0.280,84.638,12.091,0.099,0.099
7207,0.049,255,255,255,73.924,12.359,0.759,73.835,12.190,0.198,0.297
7208,0.029,255,255,255,74.248,12.537,0.759,74.132,12.388,0.198,0.297
7209,0.010,255,255,255,84.291,12.438,0.280,84.241,12.388,0.099,0.099
7210,0.029,255,255,255,74.512,12.702,0.561,74.429,12.587,0.198,0.198
7211,0.010,255,255,255,75.074,12.933,0.280,75.024,12.884,0.099,0.099
7212,0.010,255,255,255,74.776,13.033,0.280,74.727,12.983,0.099,0.099
7213,0.010,255,255,255,75.272,13.231,0.280,75.222,13.181,0.099,0.099
7214,0.010,255,255,255,100.742,13.429,0.280,100.693,13.379,0.099,0.099
7215,0.039,255,255,255,86.719,13.875,0.561,86.620,13.776,0.198,0.198
7216,0.039,255,255,255,87.214,14.271,0.561,87.115,14.172,0.198,0.198
7217,0.029,255,255,255,18.120,14.453,0.561,18.038,14.371,0.198,0.198
7218,0.020,255,255,255,21.110,14.470,0.561,21.011,14.371,0.198,0.198
7219,0.039,255,255,255,87.512,14.569,0.957,87.413,14.371,0.198,0.396
7220,0.138,255,255,255,88.184,15.163,2.523,87.710,14.668,0.892,0.892
7221,0.010,255,255,255,17.492,14.817,0.280,17.443,14.767,0.099,0.099
7222,0.010,255,255,255,77.551,15.114,0.280,77.502,15.064,0.099,0.099
7223,0.010,255,255,255,78.245,15.609,0.280,78.196,15.560,0.099,0.099
7224,0.393,255,255,255,89.350,16.477,3.818,88.899,15.857,0.991,1.090
7225,0.010,255,255,255,88.651,16.303,0.280,88.602,16.254,0.099,0.099
7226,0.010,255,255,255,79.831,17.195,0.280,79.781,17.146,0.099,0.099
7227,0.010,255,255,255,15.312,17.294,0.280,15.263,17.245,0.099,0.099
7228,0.079,255,255,255,90.609,17.592,1.682,90.287,17.245,0.595,0.595
7229,0.010,255,255,255,15.015,17.492,0.280,14.965,17.443,0.099,0.099
7230,0.010,255,255,255,80.029,17.492,0.280,79.979,17.443,0.099,0.099
7231,0.010,255,255,255,14.916,17.691,0.280,14.866,17.641,0.099,0.099
7232,0.029,255,255,255,14.684,17.856,0.561,14.569,17.740,0.198,0.198
7233,0.010,255,255,255,80.425,18.186,0.280,80.376,18.137,0.099,0.099
7234,0.128,255,255,255,91.259,18.636,1.378,91.079,18.434,0.396,0.496
7235,0.029,255,255,255,81.350,19.012,0.561,81.268,18.929,0.198,0.198
7236,0.029,255,255,255,13.429,19.243,0.701,13.280,19.128,0.297,0.198
7237,0.010,255,255,255,81.615,19.375,0.280,81.565,19.326,0.099,0.099
7238,0.020,255,255,255,81.863,19.475,0.420,81.763,19.425,0.198,0.099
7239,0.010,255,255,255,82.705,20.267,0.280,82.655,20.218,0.099,0.099
7240,0.049,255,255,255,12.200,20.703,1.039,12.091,20.515,0.297,0.396
7241,0.167,255,255,255,86.716,21.124,1.658,86.421,20.813,0.496,0.595
7242,0.010,255,255,255,11.942,21.060,0.280,11.893,21.011,0.099,0.099
7243,1.542,255,255,255,11.013,22.699,10.310,9.812,21.110,2.577,2.973
7244,0.029,255,255,255,84.059,22.051,0.759,83.944,21.903,0.198,0.297
7245,0.020,255,255,255,84.390,22.696,0.479,84.340,22.596,0.099,0.198
7246,0.049,255,255,255,84.687,23.142,0.841,84.538,22.993,0.297,0.297
7247,0.010,255,255,255,84.984,23.736,0.280,84.935,23.687,0.099,0.099
7248,0.020,255,255,255,85.183,23.885,0.479,85.133,23.786,0.099,0.198
7249,0.010,255,255,255,9.564,24.430,0.280,9.514,24.380,0.099,0.099
7250,0.020,255,255,255,9.960,24.479,0.479,9.911,24.380,0.099,0.198
7251,0.020,255,255,255,9.713,24.876,0.561,9.613,24.777,0.198,0.198
7252,0.039,255,255,255,9.465,25.272,1.039,9.316,25.074,0.297,0.396
7253,0.029,255,255,255,43.227,25.256,0.561,43.112,25.173,0.198,0.198
7254,0.010,255,255,255,9.068,25.917,0.280,9.019,25.867,0.099,0.099
7255,0.010,255,255,255,43.260,25.917,0.280,43.211,25.867,0.099,0.099
7256,1.208,255,255,255,7.811,27.770,11.078,6.938,25.966,1.784,3.865
7257,0.855,255,255,255,61.076,26.764,3.350,60.554,26.263,1.090,0.991
7258,0.010,255,255,255,8.771,26.412,0.280,8.721,26.363,0.099,0.099
7259,0.295,255,255,255,89.292,27.634,2.160,88.899,27.254,0.694,0.793
7260,0.020,255,255,255,53.518,27.998,0.420,53.419,27.948,0.198,0.099
7261,0.098,255,255,255,88.949,28.117,1.097,88.800,27.948,0.297,0.396
7262,0.020,255,255,255,7.185,28.444,0.479,7.136,28.345,0.099,0.198
7263,0.079,255,255,255,46.122,30.191,1.542,45.788,29.930,0.595,0.496
7264,0.010,255,255,255,6.690,30.178,0.280,6.640,30.129,0.099,0.099
7265,0.029,255,255,255,67.839,31.334,0.701,67.690,31.219,0.297,0.198
7266,0.010,255,255,255,6.095,31.467,0.280,6.046,31.417,0.099,0.099
7267,0.010,255,255,255,5.798,32.160,0.280,5.748,32.111,0.099,0.099
7268,0.010,255,255,255,5.203,33.548,0.280,5.154,33.498,0.099,0.099
7269,0.010,255,255,255,78.642,34.737,0.280,78.592,34.688,0.099,0.099
7270,0.039,255,255,255,102.179,34.811,0.981,101.981,34.688,0.396,0.297
7271,0.010,255,255,255,4.708,34.836,0.280,4.658,34.787,0.099,0.099
7272,0.010,255,255,255,4.608,35.034,0.280,4.559,34.985,0.099,0.099
7273,0.039,255,255,255,63.924,35.034,0.817,63.726,34.985,0.396,0.099
7274,0.010,255,255,255,102.526,35.034,0.280,102.477,34.985,0.099,0.099
7275,0.029,255,255,255,65.758,35.299,0.701,65.609,35.183,0.297,0.198
7276,0.010,255,255,255,72.596,35.332,0.280,72.546,35.282,0.099,0.099
7277,0.010,255,255,255,67.938,36.025,0.280,67.888,35.976,0.099,0.099
7278,0.029,255,255,255,68.334,36.257,0.701,68.186,36.174,0.297,0.198
7279,0.010,255,255,255,68.731,36.521,0.280,68.681,36.471,0.099,0.099
7280,0.010,255,255,255,55.748,37.017,0.280,55.698,36.967,0.099,0.099
7281,0.029,255,255,255,84.158,37.281,0.561,84.043,37.165,0.198,0.198
7282,0.010,255,255,255,101.535,37.314,0.280,101.486,37.264,0.099,0.099
7283,0.206,255,255,255,4.689,38.786,3.093,4.361,38.255,0.595,0.991
7284,0.010,255,255,255,4.410,39.593,0.280,4.361,39.544,0.099,0.099
7285,0.049,255,255,255,4.351,40.049,1.039,4.262,39.841,0.198,0.396
7286,0.049,255,255,255,4.272,40.624,1.039,4.163,40.436,0.198,0.396
7287,0.029,255,255,255,4.080,41.278,0.759,3.964,41.129,0.198,0.297
7288,0.029,255,255,255,71.043,41.708,0.561,70.961,41.625,0.198,0.198
7289,0.049,255,255,255,3.935,41.932,1.121,3.766,41.724,0.297,0.396
7290,0.010,255,255,255,3.717,42.269,0.280,3.667,42.220,0.099,0.099
7291,0.010,255,255,255,3.617,42.567,0.280,3.568,42.517,0.099,0.099
7292,0.029,255,255,255,104.740,42.732,0.561,104.657,42.616,0.198,0.198
7293,0.010,255,255,255,3.617,42.864,0.280,3.568,42.814,0.099,0.099
7294,0.020,255,255,255,3.617,43.211,0.479,3.568,43.112,0.099,0.198
7295,0.010,255,255,255,3.617,43.558,0.280,3.568,43.508,0.099,0.099
7296,0.059,255,255,255,3.485,43.822,1.319,3.370,43.607,0.297,0.396
7297,0.010,255,255,255,10.951,43.756,0.280,10.902,43.706,0.099,0.099
7298,0.020,255,255,255,3.419,44.301,0.479,3.370,44.202,0.099,0.198
7299,0.098,255,255,255,3.419,45.074,1.832,3.271,44.796,0.297,0.694
7300,0.010,255,255,255,54.558,44.945,0.280,54.509,44.896,0.099,0.099
7301,0.010,255,255,255,3.221,45.143,0.280,3.171,45.094,0.099,0.099
7302,0.010,255,255,255,3.221,45.441,0.280,3.171,45.391,0.099,0.099
7303,0.020,255,255,255,3.122,45.688,0.479,3.072,45.589,0.099,0.198
7304,0.010,255,255,255,3.320,45.837,0.280,3.271,45.788,0.099,0.099
7305,0.010,255,255,255,97.967,46.333,0.280,97.918,46.283,0.099,0.099
7306,0.039,255,255,255,98.067,47.373,0.875,98.017,47.175,0.099,0.396
7307,0.029,255,255,255,3.023,47.588,0.701,2.874,47.472,0.297,0.198
7308,0.275,255,255,255,80.160,47.787,1.856,79.880,47.472,0.595,0.595
7309,0.098,255,255,255,98.166,48.364,2.064,98.116,47.869,0.099,0.991
7310,0.580,255,255,255,31.522,49.203,2.673,31.120,48.761,0.793,0.892
7311,0.010,255,255,255,98.265,49.306,0.280,98.215,49.256,0.099,0.099
7312,0.039,255,255,255,98.166,49.752,0.701,98.017,49.653,0.297,0.198
7313,0.020,255,255,255,98.265,50.049,0.479,98.215,49.950,0.099,0.198
7314,0.010,255,255,255,98.265,50.396,0.280,98.215,50.346,0.099,0.099
7315,0.029,255,255,255,14.288,51.057,0.561,14.172,50.941,0.198,0.198
7316,0.029,255,255,255,98.265,51.090,0.677,98.215,50.941,0.099,0.297
7317,0.010,255,255,255,98.265,51.585,0.280,98.215,51.536,0.099,0.099
7318,355.958,255,255,255,55.439,86.058,332.353,2.478,52.031,97.026,50.346
7319,0.020,255,255,255,36.670,52.775,0.420,36.571,52.725,0.198,0.099
7320,0.678,255,255,255,99.306,56.248,5.588,99.008,54.806,0.793,2.379
7321,1.208,255,255,255,1.556,56.450,6.439,1.288,54.905,0.595,2.973
7322,0.020,255,255,255,50.743,54.955,0.420,50.644,54.905,0.198,0.099
7323,0.010,255,255,255,2.825,55.153,0.280,2.775,55.104,0.099,0.099
7324,0.010,255,255,255,2.626,55.450,0.280,2.577,55.401,0.099,0.099
7325,0.020,255,255,255,103.716,55.500,0.479,103.666,55.401,0.099,0.198
7326,0.010,255,255,255,103.617,56.243,0.280,103.567,56.194,0.099,0.099
7327,0.010,255,255,255,103.517,57.333,0.280,103.468,57.284,0.099,0.099
7328,0.029,255,255,255,57.631,57.532,0.619,57.482,57.482,0.297,0.099
7329,0.020,255,255,255,99.553,58.275,0.479,99.504,58.176,0.099,0.198
7330,0.020,255,255,255,10.307,58.325,0.420,10.208,58.275,0.198,0.099
7331,0.010,255,255,255,103.121,58.325,0.280,103.071,58.275,0.099,0.099
7332,0.020,255,255,255,103.418,58.473,0.479,103.369,58.374,0.099,0.198
7333,0.069,255,255,255,103.022,59.018,1.470,102.972,58.671,0.099,0.694
7334,66.595,255,255,255,64.442,89.051,325.994,3.171,59.464,99.801,44.697
7335,0.010,255,255,255,103.121,60.802,0.280,103.071,60.753,0.099,0.099
7336,0.039,255,255,255,102.972,61.496,0.759,102.873,61.347,0.198,0.297
7337,0.010,255,255,255,2.527,62.388,0.280,2.478,62.338,0.099,0.099
7338,0.010,255,255,255,21.457,62.685,0.280,21.407,62.636,0.099,0.099
7339,0.029,255,255,255,2.626,62.883,0.677,2.577,62.735,0.099,0.297
7340,0.039,255,255,255,102.675,63.032,0.957,102.576,62.834,0.198,0.396
7341,0.010,255,255,255,66.154,63.082,0.280,66.104,63.032,0.099,0.099
7342,0.010,255,255,255,2.725,63.379,0.280,2.676,63.329,0.099,0.099
7343,0.010,255,255,255,102.625,63.379,0.280,102.576,63.329,0.099,0.099
7344,0.010,255,255,255,102.526,63.577,0.280,102.477,63.528,0.099,0.099
7345,0.029,255,255,255,2.825,63.875,0.677,2.775,63.726,0.099,0.297
7346,0.010,255,255,255,95.985,63.775,0.280,95.936,63.726,0.099,0.099
7347,0.020,255,255,255,102.526,63.924,0.479,102.477,63.825,0.099,0.198
7348,0.010,255,255,255,95.886,63.974,0.280,95.837,63.924,0.099,0.099
7349,0.079,255,255,255,2.973,64.420,1.353,2.874,64.122,0.198,0.595
7350,0.020,255,255,255,3.122,65.014,0.479,3.072,64.915,0.099,0.198
7351,0.088,255,255,255,74.831,67.068,1.155,74.727,66.798,0.198,0.496
7352,0.491,255,255,255,18.269,67.567,2.475,17.839,67.195,0.793,0.793
7353,0.020,255,255,255,67.789,68.632,0.420,67.690,68.582,0.198,0.099
7354,0.010,255,255,255,94.300,74.479,0.280,94.251,74.429,0.099,0.099
7355,0.020,255,255,255,94.201,74.727,0.479,94.152,74.628,0.099,0.198
7356,0.010,255,255,255,94.003,75.074,0.280,93.954,75.024,0.099,0.099
7357,0.246,255,255,255,93.599,75.938,3.350,93.260,75.222,0.694,1.388
7358,0.029,255,255,255,42.633,75.437,0.561,42.517,75.321,0.198,0.198
7359,0.010,255,255,255,92.616,76.758,0.280,92.566,76.709,0.099,0.099
7360,0.020,255,255,255,8.226,76.907,0.561,8.127,76.808,0.198,0.198
7361,0.010,255,255,255,92.417,77.056,0.280,92.368,77.006,0.099,0.099
7362,0.010,255,255,255,92.913,77.254,0.280,92.863,77.204,0.099,0.099
7363,0.039,255,255,255,92.071,77.650,0.759,91.971,77.502,0.198,0.297
7364,0.020,255,255,255,92.566,77.898,0.561,92.467,77.799,0.198,0.198
7365,0.010,255,255,255,74.380,78.047,0.280,74.330,77.997,0.099,0.099
7366,0.029,255,255,255,91.559,79.533,0.759,91.476,79.385,0.198,0.297
7367,0.020,255,255,255,91.030,80.376,0.479,90.980,80.277,0.099,0.198
7368,0.393,255,255,255,35.547,80.916,2.194,35.183,80.574,0.694,0.694
7369,0.069,255,255,255,89.260,81.275,1.121,89.097,81.070,0.396,0.396
7370,0.147,255,255,255,88.565,82.236,3.678,88.007,81.565,1.090,1.388
7371,0.020,255,255,255,19.227,82.507,0.420,19.128,82.457,0.198,0.099
7372,0.010,255,255,255,89.147,82.606,0.280,89.097,82.556,0.099,0.099
7373,0.010,255,255,255,87.759,83.300,0.280,87.710,83.250,0.099,0.099
7374,0.010,255,255,255,87.264,83.894,0.280,87.214,83.845,0.099,0.099
7375,0.010,255,255,255,87.165,84.092,0.280,87.115,84.043,0.099,0.099
7376,0.029,255,255,255,86.933,84.357,0.561,86.818,84.241,0.198,0.198
